"","age","job_admin.","job_blue-collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self-employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","marital_unknown","education_Basic","education_high.school","education_illiterate","education_professional.course","education_university.degree","education_unknown","default_no","default_unknown","default_yes","housing_no","housing_unknown","housing_yes","loan_no","loan_unknown","loan_yes","contact_cellular","contact_telephone","month_apr","month_aug","month_dec","month_jul","month_jun","month_mar","month_may","month_nov","month_oct","month_sep","day_of_week_fri","day_of_week_mon","day_of_week_thu","day_of_week_tue","day_of_week_wed","duration","campaign","pdays","previous","poutcome_failure","poutcome_nonexistent","poutcome_success","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","y","logit_Predictions"
"20519",28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,191,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"20522",38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,834,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"20523",54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,119,3,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"20525",32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,31,1,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0
"20530",43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,185,2,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0
"20531",55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,117,4,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"20532",58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,86,2,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0
"20533",41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,239,1,999,0,0,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,0
"20537",32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,197,1,999,1,1,0,0,-1.7,94.055,-39.8,0.754,4991.6,0,0
"20540",34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,376,1,999,0,0,1,0,1.1,93.994,-36.4,4.86,5191,0,0
"20541",50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,178,5,999,1,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0
"20548",44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,4,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"20549",43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,109,1,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"20554",32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85,2,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"20558",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,35,7,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"20563",38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,456,4,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"20573",51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,812,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"20575",48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,94,4,999,0,0,1,0,1.4,94.465,-41.8,4.967,5228.1,0,0
"20577",51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,178,2,999,1,1,0,0,-0.1,93.2,-42,4.191,5195.8,0,0
"20581",42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,128,1,999,0,0,1,0,-0.1,93.2,-42,4.191,5195.8,0,0
"20582",46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,418,1,999,0,0,1,0,1.4,94.465,-41.8,4.96,5228.1,0,0
"20583",36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,444,7,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"20584",54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,27,999,0,0,1,0,1.4,93.918,-42.7,4.968,5228.1,0,0
"20594",45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,696,2,999,0,0,1,0,-0.1,93.2,-42,4.191,5195.8,1,0
"20600",42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,748,1,999,0,0,1,0,1.1,93.994,-36.4,4.858,5191,0,0
"20601",54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,351,1,999,0,0,1,0,1.1,93.994,-36.4,4.858,5191,0,0
"20602",55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,119,7,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0
"20605",55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,988,1,999,0,0,1,0,1.4,93.918,-42.7,4.957,5228.1,1,1
"20606",36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,239,2,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"20608",71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,71,2,999,1,1,0,0,-3.4,92.649,-30.1,0.715,5017.5,0,0
"20611",34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,223,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"20615",29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,966,2,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,1,0
"20622",26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,367,2,999,0,0,1,0,-1.8,92.893,-46.2,1.27,5099.1,1,0
"20624",32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"20625",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,173,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"20627",48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,97,4,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"20628",30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,169,2,999,0,0,1,0,1.4,94.465,-41.8,4.947,5228.1,0,0
"20631",36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,7,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,0,0
"20637",38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,583,6,2,4,0,0,1,-1.8,93.876,-40,0.682,5008.7,1,1
"20639",57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,224,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"20647",30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,262,5,999,0,0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0
"20649",36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,147,1,999,0,0,1,0,1.4,93.444,-36.1,4.97,5228.1,0,0
"20650",46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,84,3,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0
"20652",35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,125,1,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,0,0
"20653",47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,543,3,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,0,0
"20659",60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198,3,999,1,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0
"20660",30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0
"20666",30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,145,1,999,0,0,1,0,-0.1,93.2,-42,4.153,5195.8,0,0
"20667",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,81,1,7,4,1,0,0,-1.8,93.369,-34.8,0.636,5008.7,0,1
"20669",33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,95,3,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,0,0
"20670",36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,569,1,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,0,0
"20672",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,480,2,999,0,0,1,0,-1.8,92.893,-46.2,1.27,5099.1,0,0
"20674",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,603,2,7,2,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0
"20675",51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,215,1,999,0,0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,0
"20680",29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,611,1,999,0,0,1,0,-2.9,92.469,-33.6,1.044,5076.2,0,1
"20683",44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126,1,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"20686",33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,60,1,999,0,0,1,0,-0.1,93.2,-42,4.021,5195.8,0,0
"20689",28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,5,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"20695",28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,185,5,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"20697",29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,174,1,999,0,0,1,0,-2.9,92.963,-40.8,1.26,5076.2,1,0
"20699",36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,166,2,999,1,1,0,0,-0.1,93.2,-42,4.191,5195.8,0,0
"20701",22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,304,1,999,0,0,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,0
"20709",60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115,3,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0
"20710",29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,190,1,999,0,0,1,0,1.4,94.465,-41.8,4.955,5228.1,0,0
"20716",34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,83,4,999,0,0,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,0
"20727",53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,93,4,999,0,0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,0
"20729",39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,91,7,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"20730",55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44,4,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0
"20732",34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1168,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,0,0
"20733",36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61,1,999,0,0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,0
"20738",20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,615,1,999,0,0,1,0,-1.8,93.075,-47.1,1.365,5099.1,1,1
"20742",34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,562,3,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,0,0
"20743",52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,467,1,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,0,0
"20744",38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,182,2,999,0,0,1,0,-1.8,92.893,-46.2,1.244,5099.1,0,0
"20745",41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,193,1,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0
"20747",34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37,1,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,0,0
"20748",33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,39,3,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0
"20751",32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,524,1,999,0,0,1,0,-2.9,92.963,-40.8,1.215,5076.2,0,1
"20757",39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,124,3,999,2,1,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,0
"20758",57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,647,7,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,0,0
"20763",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1246,2,999,0,0,1,0,-1.1,94.601,-49.5,0.959,4963.6,1,1
"20766",46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,51,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0
"20772",56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,149,2,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,0,0
"20777",46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,630,1,999,0,0,1,0,-1.1,94.199,-37.5,0.88,4963.6,1,1
"20778",28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,225,3,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0
"20789",41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,149,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"20791",38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,190,2,999,0,0,1,0,1.4,94.465,-41.8,4.962,5228.1,0,0
"20793",40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39,3,999,0,0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0
"20796",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,111,3,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,0,0
"20799",34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,133,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0
"20803",53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,91,1,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,0,0
"20805",37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,456,2,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0
"20809",45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,210,2,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0
"20819",50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,286,1,999,0,0,1,0,-0.1,93.2,-42,4.153,5195.8,0,0
"20820",35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,95,4,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0
