"","price","speed","hd","ram","screen","ads","trend","pc_cluster_2$cluster"
"3705",1995,100,107,2,14,339,17,4
"3706",2595,100,426,8,14,339,17,4
"3707",3044,75,528,16,14,339,17,7
"3708",1395,33,214,4,14,339,17,9
"3709",2444,66,426,8,14,339,17,4
"3710",2294,33,426,8,14,339,17,9
"3711",1795,66,214,4,14,339,17,4
"3712",1430,33,210,4,15,339,17,9
"3713",1889,33,120,4,15,339,17,9
"3714",2290,100,214,4,15,339,17,4
"3715",2215,66,530,8,15,339,17,4
"3716",2799,66,527,16,15,339,17,7
"3717",2295,66,340,8,17,339,17,2
"3718",2195,50,420,8,15,339,17,4
"3719",1594,33,340,4,14,339,17,9
"3720",1290,25,107,2,14,339,17,9
"3721",2319,33,340,4,14,339,17,9
"3722",2039,33,212,4,14,339,17,9
"3723",1395,25,214,4,14,339,17,9
"3724",2929,66,527,16,15,339,17,7
"3725",1690,66,107,2,14,339,17,4
"3726",1590,50,107,2,15,339,17,9
"3727",2844,66,528,16,14,339,17,7
"3728",2490,33,528,16,14,339,17,5
"3729",1195,25,214,4,14,339,17,9
"3730",2869,66,340,8,14,339,17,4
"3731",2385,100,540,8,15,339,17,4
"3732",1880,100,210,4,15,339,17,4
"3733",2349,100,420,8,14,339,17,4
"3734",2550,66,340,8,15,339,17,4
"3735",1495,33,340,4,14,339,17,9
"3736",1790,50,214,4,15,339,17,9
"3737",2090,33,426,8,15,339,17,9
"3738",1894,50,420,4,15,339,17,4
"3739",2143,33,426,8,14,339,17,9
"3740",2219,33,340,4,14,339,17,9
"3741",2499,75,340,16,15,339,17,7
"3742",1925,33,340,4,17,339,17,2
"3743",2290,25,528,16,15,339,17,5
"3744",2599,100,527,8,15,273,18,4
"3745",2190,100,214,4,14,273,18,4
"3746",1359,25,120,4,14,273,18,9
"3747",1999,33,527,4,14,273,18,9
"3748",1740,33,214,4,14,273,18,9
"3749",2493,33,528,16,14,273,18,5
"3750",2127,33,540,8,14,273,18,9
"3751",2599,100,420,8,15,273,18,4
"3752",3095,66,1080,16,15,273,18,7
"3753",2349,100,420,8,15,273,18,4
"3754",1379,33,340,4,14,273,18,9
"3755",2775,66,540,16,15,273,18,7
"3756",2718,75,428,16,17,273,18,2
"3757",2243,66,426,8,14,273,18,4
"3758",2854,100,528,16,14,273,18,7
"3759",2093,33,426,8,14,273,18,9
"3760",1625,33,240,4,14,273,18,9
"3761",2943,100,528,16,14,273,18,7
"3762",2499,100,450,8,15,273,18,4
"3763",2343,33,528,16,14,273,18,5
"3764",1694,33,214,4,14,273,18,9
"3765",1618,33,340,4,17,273,18,2
"3766",2345,33,528,16,14,273,18,5
"3767",1399,33,210,4,14,273,18,9
"3768",2758,33,170,4,17,273,18,2
"3769",2044,33,426,8,14,273,18,9
"3770",2045,33,540,8,15,273,18,9
"3771",1995,66,540,8,15,273,18,4
"3772",2795,33,1000,24,14,273,18,5
"3773",1599,50,340,4,14,273,18,9
"3774",2099,66,420,8,15,273,18,4
"3775",2199,100,340,8,14,273,18,4
"3776",2695,66,540,16,15,273,18,7
"3777",2818,100,428,16,17,273,18,2
"3778",2395,100,426,8,14,273,18,4
"3779",2065,33,540,8,15,273,18,9
"3780",1740,33,214,4,15,273,18,9
"3781",2029,33,420,4,14,273,18,9
"3782",2093,33,426,8,14,273,18,9
"3783",3243,66,1000,24,14,273,18,7
"3784",3745,66,2100,16,15,273,18,1
"3785",2189,50,212,4,14,273,18,9
"3786",2399,75,428,16,15,273,18,7
"3787",2338,33,170,4,15,273,18,9
"3788",2799,66,527,16,15,273,18,7
"3789",1895,50,420,4,14,273,18,9
"3790",1554,33,214,4,14,273,18,9
"3791",3095,66,1000,24,14,273,18,7
"3792",2499,66,340,4,14,273,18,4
"3793",2040,33,426,8,14,273,18,9
"3794",1995,33,540,8,14,273,18,9
"3795",2999,100,528,16,17,273,18,2
"3796",3093,33,1000,24,14,273,18,5
"3797",3543,100,1000,24,14,273,18,7
"3798",2454,100,426,8,14,273,18,4
"3799",1854,33,426,8,14,273,18,9
"3800",1690,33,340,4,17,273,18,2
"3801",1865,66,425,8,15,273,18,4
"3802",1995,66,340,8,14,273,18,4
"3803",2854,33,1000,24,14,273,18,5
"3804",1494,25,214,4,14,273,18,9
"3805",2590,66,528,16,14,273,18,7
"3806",1899,33,420,4,14,273,18,9
"3807",2543,100,426,8,14,273,18,4
"3808",1645,33,214,4,14,273,18,9
"3809",1689,33,212,4,14,273,18,9
"3810",3415,66,1080,16,17,273,18,7
"3811",1699,50,340,8,15,273,18,9
"3812",1890,33,528,8,14,273,18,9
"3813",2749,100,420,8,17,273,18,2
"3814",2185,33,425,8,15,273,18,9
"3815",2018,50,340,8,17,273,18,2
"3816",2938,50,340,4,15,273,18,4
"3817",1599,33,210,4,14,273,18,9
"3818",2254,33,528,16,14,273,18,5
"3819",1299,33,210,4,14,273,18,9
"3820",2040,33,528,8,14,273,18,9
"3821",2465,66,540,8,17,273,18,2
"3822",2558,25,212,4,17,273,18,2
"3823",1529,33,210,4,14,273,18,9
"3824",2145,66,540,8,15,273,18,4
"3825",1795,66,214,4,14,273,18,4
"3826",2945,33,1000,24,14,273,18,5
"3827",2440,33,528,16,15,273,18,5
"3828",2385,33,1080,8,15,273,18,5
"3829",3358,50,340,4,17,273,18,2
"3830",1999,33,420,4,14,273,18,9
"3831",1945,33,426,8,14,273,18,9
"3832",2555,66,540,8,15,273,18,4
"3833",1595,33,340,8,14,273,18,9
"3834",3004,33,1000,24,14,273,18,5
"3835",2390,33,540,8,17,273,18,2
"3836",2305,66,425,8,15,273,18,4
"3837",2095,66,540,8,15,273,18,4
"3838",2427,66,540,8,15,273,18,4
"3839",2744,66,528,16,14,273,18,7
"3840",1594,33,340,4,14,273,18,9
"3841",2129,66,420,8,14,273,18,4
"3842",1899,66,250,4,15,273,18,4
"3843",2194,33,426,8,14,273,18,9
"3844",1798,33,340,4,17,273,18,2
"3845",2004,33,426,8,14,273,18,9
"3846",1999,33,420,4,15,273,18,9
"3847",2658,50,212,4,15,273,18,4
"3848",1288,33,340,4,15,273,18,9
"3849",1495,33,214,4,14,273,18,9
"3850",2499,100,428,16,15,273,18,7
"3851",2040,33,426,8,15,273,18,9
"3852",2795,100,528,16,14,273,18,7
"3853",2485,66,1080,8,15,273,18,7
"3854",2890,33,1000,24,15,273,18,5
"3855",2455,33,540,8,15,273,18,5
"3856",1679,33,340,8,15,273,18,9
"3857",1468,33,340,4,15,273,18,9
"3858",1998,33,340,8,17,273,18,2
"3859",1499,33,210,4,14,273,18,9
"3860",2199,66,420,8,14,273,18,4
"3861",1495,33,340,4,14,273,18,9
"3862",1999,66,420,8,14,273,18,4
"3863",3190,66,1000,24,14,273,18,7
"3864",1899,66,340,8,15,273,18,4
"3865",2118,66,340,8,17,273,18,2
"3866",2099,33,420,4,14,273,18,9
"3867",1645,33,214,4,14,273,18,9
"3868",1745,66,425,8,15,273,18,4
"3869",2290,33,528,16,15,273,18,5
"3870",2688,33,212,4,17,273,18,2
"3871",2440,33,528,16,14,273,18,5
"3872",1704,33,214,4,14,273,18,9
"3873",2830,100,540,8,17,273,18,2
"3874",2943,33,1000,24,14,273,18,5
"3875",2299,66,428,16,15,273,18,7
"3876",2265,33,540,8,15,273,18,5
"3877",1249,25,100,4,14,273,18,9
"3878",2190,66,528,8,14,273,18,4
"3879",3015,66,1080,16,15,273,18,7
"3880",2635,66,1080,8,15,273,18,7
"3881",2190,66,426,8,15,273,18,4
"3882",1895,33,540,8,15,273,18,9
"3883",1849,33,340,4,14,273,18,9
"3884",2449,100,527,8,15,273,18,4
"3885",2629,100,420,8,15,273,18,4
"3886",1595,66,214,4,14,273,18,4
"3887",1795,66,340,8,14,273,18,4
"3888",1938,25,120,4,15,273,18,9
"3889",2365,33,540,8,17,273,18,2
"3890",1495,33,340,4,14,273,18,9
"3891",3040,33,1000,24,15,273,18,5
"3892",1890,66,214,4,14,273,18,4
"3893",2643,66,528,16,14,273,18,7
"3894",3044,33,1000,24,14,273,18,5
"3895",2490,100,528,8,14,273,18,4
"3896",1945,33,426,8,14,273,18,9
"3897",2218,66,250,4,17,273,18,2
"3898",1995,33,540,8,15,273,18,9
"3899",2138,25,212,4,15,273,18,9
"3900",2554,66,528,16,14,273,18,7
"3901",3344,66,1000,24,14,273,18,7
"3902",1794,33,340,4,14,273,18,9
"3903",2159,66,170,4,14,273,18,4
"3904",2890,33,1000,24,14,273,18,5
"3905",3454,100,1000,24,14,273,18,7
"3906",2243,66,426,8,14,273,18,4
"3907",2495,66,528,16,14,273,18,7
"3908",3154,66,1000,24,14,273,18,7
"3909",1559,25,212,4,14,273,18,9
"3910",2768,50,212,4,15,273,18,4
"3911",3085,66,540,16,15,273,18,7
"3912",2779,66,340,4,14,273,18,4
"3913",1499,33,210,4,15,273,18,9
"3914",2245,66,540,8,15,273,18,4
"3915",2618,66,428,16,17,273,18,2
"3916",1488,50,340,4,15,273,18,9
"3917",2079,50,212,4,14,273,18,9
"3918",3644,100,1000,24,14,273,18,7
"3919",1894,33,214,4,14,273,18,9
"3920",2790,100,540,8,14,273,18,4
"3921",2535,33,1080,8,15,273,18,5
"3922",3194,33,1000,24,14,273,18,5
"3923",2268,33,212,4,15,273,18,9
"3924",2490,100,426,8,15,273,18,4
"3925",1199,33,340,4,14,273,18,9
"3926",1995,66,425,8,15,273,18,4
"3927",2595,66,528,8,15,273,18,4
"3928",2099,66,420,8,14,273,18,4
"3929",2490,100,426,8,14,273,18,4
"3930",1399,50,340,4,14,273,18,10
"3931",2044,66,214,4,14,273,18,4
"3932",1890,66,214,4,15,273,18,4
"3933",2625,66,540,16,15,273,18,7
"3934",2190,66,426,8,14,273,18,4
"3935",1590,33,214,4,15,273,18,9
"3936",2358,25,120,4,17,273,18,2
"3937",2390,75,420,4,14,273,18,4
"3938",2590,66,528,16,15,273,18,7
"3939",3358,66,340,4,15,273,18,4
"3940",2890,100,528,16,14,273,18,7
"3941",2165,66,540,8,15,273,18,4
"3942",2738,66,170,4,15,273,18,4
"3943",1943,33,426,8,14,273,18,9
"3944",2099,66,527,8,14,273,18,4
"3945",2290,33,528,16,14,273,18,5
"3946",2365,66,540,8,15,273,18,4
"3947",2118,50,250,4,17,273,18,2
"3948",1395,33,214,4,14,273,18,9
"3949",2449,100,420,8,15,273,18,4
"3950",2627,100,540,8,15,273,18,4
"3951",1854,66,214,4,14,273,18,4
"3952",2899,100,420,8,17,273,18,2
"3953",2399,66,450,8,15,273,18,4
"3954",2594,33,528,16,14,273,18,5
"3955",2245,66,540,8,15,273,18,4
"3956",2095,100,214,4,14,273,18,4
"3957",2479,100,420,8,15,273,18,4
"3958",3490,100,1000,24,15,273,18,7
"3959",1495,33,214,4,14,273,18,9
"3960",2145,33,540,8,15,273,18,9
"3961",2404,33,528,16,14,273,18,5
"3962",2525,33,540,8,15,273,18,5
"3963",1195,25,214,4,14,273,18,9
"3964",2625,66,540,8,15,273,18,4
"3965",3188,50,212,4,17,273,18,2
"3966",1695,50,340,8,14,273,18,9
"3967",1625,33,425,8,15,273,18,9
"3968",3190,66,1000,24,15,273,18,7
"3969",1745,33,425,8,15,273,18,9
"3970",2929,66,527,16,15,273,18,7
"3971",2344,100,214,4,14,273,18,4
"3972",2344,66,426,8,14,273,18,4
"3973",1590,33,214,4,14,273,18,9
"3974",1890,33,426,8,14,273,18,9
"3975",1795,33,426,8,14,273,18,9
"3976",3040,33,1000,24,14,273,18,5
"3977",3044,100,528,16,14,273,18,7
"3978",2095,66,426,8,14,273,18,4
"3979",2495,100,540,8,15,273,18,4
"3980",3490,100,1000,24,14,273,18,7
"3981",2095,66,426,8,14,273,18,4
"3982",1595,33,210,4,14,273,18,9
"3983",1799,66,340,8,15,273,18,4
"3984",3199,66,527,16,17,273,18,2
"3985",1295,33,340,4,14,273,18,9
"3986",1890,33,426,8,15,273,18,9
"3987",1395,25,340,8,14,273,18,9
"3988",2444,33,528,16,14,273,18,5
"3989",1818,50,340,4,17,273,18,2
"3990",1799,50,250,4,15,273,18,9
"3991",3778,66,340,4,17,273,18,2
"3992",1744,33,214,4,14,273,18,9
"3993",2499,100,420,8,15,273,18,4
"3994",2899,66,527,16,15,273,18,7
"3995",2195,33,528,16,14,273,18,5
"3996",3299,66,1000,16,15,273,18,7
"3997",2154,100,214,4,14,273,18,4
"3998",2295,66,540,8,15,273,18,4
"3999",2644,100,426,8,14,273,18,4
"4000",2190,100,214,4,15,273,18,4
"4001",2359,50,340,4,14,273,18,4
"4002",2630,66,540,8,17,273,18,2
"4003",2525,66,540,16,15,273,18,7
"4004",3158,66,170,4,17,273,18,2
"4005",3395,100,1000,24,14,273,18,7
"4006",3078,50,212,4,17,273,18,2
"4007",1890,33,340,4,17,273,18,2
"4008",1875,33,425,8,15,273,18,9
"4009",2595,100,540,8,14,273,18,4
"4010",2154,66,426,8,14,273,18,4
"4011",2549,100,420,8,15,273,18,4
"4012",2195,75,420,4,14,273,18,4
"4013",1759,33,170,4,14,273,18,9
"4014",2890,100,528,16,15,273,18,7
"4015",2145,33,540,8,15,273,18,9
"4016",2845,66,540,16,17,273,18,2
"4017",1995,66,340,4,14,225,19,4
"4018",2154,100,426,4,14,225,19,4
"4019",1795,66,420,4,14,225,19,10
"4020",2290,33,528,16,14,225,19,5
"4021",1895,66,425,8,14,225,19,4
"4022",3194,33,1000,24,14,225,19,5
"4023",2099,33,212,8,14,225,19,9
"4024",1590,33,426,4,15,225,19,10
"4025",3928,100,728,8,15,225,19,7
"4026",2854,33,1000,24,14,225,19,5
"4027",2493,33,528,16,14,225,19,5
"4028",2095,66,426,8,14,225,19,4
"4029",2118,66,250,4,17,225,19,2
"4030",1899,66,340,8,15,225,19,4
"4031",1795,66,426,4,14,225,19,10
"4032",2099,66,420,8,14,225,19,4
"4033",1395,33,214,4,14,225,19,10
"4034",1943,33,426,8,14,225,19,10
"4035",1890,66,426,4,15,225,19,4
"4036",2929,66,527,16,15,225,19,7
"4037",1299,33,340,4,14,225,19,10
"4038",2795,100,528,16,14,225,19,7
"4039",2499,100,420,8,15,225,19,4
"4040",3543,100,1000,24,14,225,19,7
"4041",1195,25,214,4,14,225,19,10
"4042",3044,100,528,16,14,225,19,7
"4043",2554,66,528,16,14,225,19,7
"4044",1590,33,426,4,14,225,19,10
"4045",2499,100,428,16,15,225,19,7
"4046",2629,100,420,8,15,225,19,4
"4047",2295,66,420,8,15,225,19,4
"4048",1925,66,425,8,15,225,19,4
"4049",1805,33,425,8,15,225,19,10
"4050",2599,100,527,8,15,225,19,4
"4051",1495,33,426,4,14,225,19,10
"4052",1799,66,250,4,15,225,19,4
"4053",2643,66,528,16,14,225,19,7
"4054",2595,66,528,8,15,225,19,4
"4055",2290,33,528,16,15,225,19,5
"4056",1554,33,426,4,14,225,19,10
"4057",2543,100,426,8,14,225,19,4
"4058",2629,66,270,4,14,225,19,4
"4059",2943,100,528,16,14,225,19,7
"4060",2644,100,426,8,14,225,19,4
"4061",1645,33,214,4,14,225,19,10
"4062",2075,66,540,8,15,225,19,4
"4063",1645,33,425,8,15,225,19,10
"4064",2190,100,426,4,15,225,19,4
"4065",3564,66,340,8,15,225,19,7
"4066",3040,33,1000,24,15,225,19,5
"4067",3108,33,270,4,17,225,19,2
"4068",2243,66,426,8,14,225,19,4
"4069",2449,100,420,8,15,225,19,4
"4070",2568,33,270,4,15,225,19,9
"4071",1488,50,340,4,15,225,19,10
"4072",1970,66,420,4,14,225,19,4
"4073",3243,66,1000,24,14,225,19,1
"4074",3984,66,340,8,17,225,19,2
"4075",2190,66,426,8,15,225,19,4
"4076",2195,33,528,16,14,225,19,5
"4077",1618,33,340,4,17,225,19,2
"4078",2149,66,420,8,15,225,19,4
"4079",2795,33,1000,24,14,225,19,5
"4080",1699,50,340,8,15,225,19,10
"4081",3344,66,1000,24,14,225,19,1
"4082",2190,100,426,4,14,225,19,4
"4083",2495,66,528,16,14,225,19,5
"4084",1608,33,340,4,14,225,19,10
"4085",2099,66,527,8,14,225,19,4
"4086",1288,33,340,4,15,225,19,10
"4087",1599,33,210,4,14,225,19,10
"4088",2634,66,540,8,17,225,19,2
"4089",3349,100,728,8,14,225,19,7
"4090",3093,33,1000,24,14,225,19,5
"4091",1399,33,210,4,14,225,19,10
"4092",3628,66,270,4,17,225,19,2
"4093",3190,66,1000,24,14,225,19,1
"4094",2194,33,426,8,14,225,19,10
"4095",2899,66,527,16,15,225,19,7
"4096",1549,33,210,4,15,225,19,10
"4097",2590,66,528,16,15,225,19,7
"4098",2599,100,420,8,15,225,19,4
"4099",2004,33,426,8,14,225,19,10
"4100",2943,33,1000,24,14,225,19,5
"4101",2040,33,426,8,14,225,19,10
"4102",2594,33,528,16,14,225,19,5
"4103",1740,33,426,4,15,225,19,10
"4104",1595,33,340,8,14,225,19,10
"4105",2093,33,426,8,14,225,19,10
"4106",2109,33,270,4,14,225,19,9
"4107",1499,33,340,4,14,225,19,10
"4108",1408,33,340,4,14,225,19,10
"4109",2344,100,426,4,14,225,19,4
"4110",1379,33,340,4,14,225,19,10
"4111",2590,66,528,16,14,225,19,7
"4112",1475,33,200,4,14,225,19,10
"4113",1704,33,426,4,14,225,19,10
"4114",2890,33,1000,24,15,225,19,5
"4115",1468,33,340,4,15,225,19,10
"4116",1499,33,340,4,14,225,19,10
"4117",2299,66,540,8,15,225,19,4
"4118",2049,33,270,4,14,225,19,9
"4119",1854,33,426,8,14,225,19,10
"4120",2618,66,428,16,17,225,19,2
"4121",1974,33,200,4,14,225,19,9
"4122",2890,66,1000,16,14,225,19,7
"4123",1945,33,426,8,14,225,19,10
"4124",1890,66,426,4,14,225,19,4
"4125",2190,66,426,8,14,225,19,4
"4126",4348,100,728,8,17,225,19,7
"4127",2749,100,420,8,17,225,19,2
"4128",1679,33,340,8,15,225,19,10
"4129",2590,33,1000,16,14,225,19,5
"4130",2899,100,420,8,17,225,19,2
"4131",2399,66,528,8,15,225,19,4
"4132",3040,33,1000,24,14,225,19,5
"4133",2129,66,420,8,14,225,19,4
"4134",1899,66,420,8,14,225,19,4
"4135",1890,33,426,8,15,225,19,10
"4136",2799,66,527,16,15,225,19,7
"4137",2440,33,528,16,14,225,19,5
"4138",1249,25,100,4,14,225,19,10
"4139",2254,33,528,16,14,225,19,5
"4140",2718,75,428,16,17,225,19,2
"4141",2404,33,528,16,14,225,19,5
"4142",1725,33,340,4,14,225,19,10
"4143",2985,66,340,8,14,225,19,4
"4144",1998,33,340,8,17,225,19,2
"4145",1818,50,340,4,17,225,19,2
"4146",2049,66,420,8,15,225,19,4
"4147",1969,66,425,8,14,225,19,4
"4148",1199,33,210,4,14,225,19,10
"4149",1799,66,340,8,15,225,19,4
"4150",1559,66,212,4,14,225,19,10
"4151",2479,100,420,8,15,225,19,4
"4152",2740,33,1000,16,14,225,19,5
"4153",2345,33,528,16,14,225,19,5
"4154",1395,25,340,8,14,225,19,10
"4155",1499,33,210,4,14,225,19,10
"4156",2199,66,420,8,14,225,19,4
"4157",2344,66,426,8,14,225,19,4
"4158",2095,100,426,4,14,225,19,4
"4159",2818,100,428,16,17,225,19,2
"4160",3190,100,1000,16,14,225,19,7
"4161",3208,66,270,4,15,225,19,4
"4162",1379,25,212,4,14,225,19,10
"4163",2890,100,528,16,15,225,19,7
"4164",2199,100,340,8,14,225,19,4
"4165",2444,33,528,16,14,225,19,5
"4166",2408,66,540,8,15,225,19,4
"4167",2549,100,420,8,15,225,19,4
"4168",2999,100,528,16,17,225,19,2
"4169",1445,50,214,4,14,225,19,10
"4170",3454,100,1000,24,14,225,19,7
"4171",2349,100,420,8,15,225,19,4
"4172",2170,66,340,4,14,225,19,4
"4173",2490,100,426,8,14,225,19,4
"4174",2399,75,428,16,15,225,19,7
"4175",2854,100,528,16,14,225,19,7
"4176",1745,66,340,8,14,225,19,10
"4177",3199,66,527,16,17,225,19,2
"4178",1999,66,340,8,14,225,19,4
"4179",1855,66,425,8,15,225,19,4
"4180",3490,100,1000,24,14,225,19,7
"4181",2470,66,420,8,15,225,19,4
"4182",2040,33,426,8,15,225,19,10
"4183",1894,33,426,4,14,225,19,10
"4184",1999,66,527,8,14,225,19,4
"4185",1744,33,426,4,14,225,19,10
"4186",2890,33,1000,24,14,225,19,5
"4187",1854,66,426,4,14,225,19,4
"4188",1645,33,426,4,14,225,19,10
"4189",2299,66,340,4,14,225,19,4
"4190",1999,66,420,8,14,225,19,4
"4191",2454,100,426,8,14,225,19,4
"4192",2095,66,426,8,14,225,19,4
"4193",3190,66,1000,24,15,225,19,1
"4194",1999,66,420,8,14,225,19,4
"4195",2118,66,340,8,17,225,19,2
"4196",2875,66,1080,16,15,225,19,1
"4197",2449,100,527,8,15,225,19,4
"4198",1199,33,340,4,14,225,19,10
"4199",3395,100,1000,24,14,225,19,7
"4200",2154,66,426,8,14,225,19,4
"4201",2945,33,1000,24,14,225,19,5
"4202",2744,66,528,16,14,225,19,7
"4203",3095,66,1000,24,14,225,19,1
"4204",1399,50,340,4,14,225,19,10
"4205",1645,50,340,8,14,225,19,10
"4206",2099,66,420,8,14,225,19,4
"4207",2895,100,528,8,15,225,19,7
"4208",3490,100,1000,24,15,225,19,1
"4209",2628,33,270,4,15,225,19,9
"4210",2988,33,270,4,17,225,19,2
"4211",1399,50,210,4,14,225,19,10
"4212",2044,66,426,4,14,225,19,4
"4213",2378,25,212,4,17,225,19,2
"4214",1945,33,426,8,14,225,19,10
"4215",3195,66,1080,16,17,225,19,1
"4216",1890,33,426,8,14,225,19,10
"4217",2299,66,540,8,15,225,19,4
"4218",1958,25,212,4,15,225,19,9
"4219",3299,66,1000,16,15,225,19,7
"4220",2044,33,426,8,14,225,19,10
"4221",1695,66,425,8,15,225,19,4
"4222",3644,100,1000,24,14,225,19,7
"4223",1545,66,214,4,14,225,19,10
"4224",1740,33,426,4,14,225,19,10
"4225",2343,33,528,16,14,225,19,5
"4226",2018,50,340,8,17,225,19,2
"4227",3044,33,1000,24,14,225,19,5
"4228",3048,33,270,4,17,225,19,2
"4229",2015,66,425,8,14,225,19,4
"4230",1989,33,270,4,14,225,19,10
"4231",2299,66,428,16,15,225,19,7
"4232",2890,100,528,16,14,225,19,7
"4233",1469,33,212,4,14,225,19,10
"4234",3154,66,1000,24,14,225,19,1
"4235",2688,33,270,4,15,225,19,9
"4236",2440,33,528,16,15,225,19,5
"4237",2490,100,426,8,15,225,19,4
"4238",1798,33,340,4,17,225,19,2
"4239",1795,33,426,8,14,225,19,10
"4240",3004,33,1000,24,14,225,19,5
"4241",2395,100,426,8,14,225,19,4
"4242",2059,66,540,8,14,248,20,4
"4243",1940,33,528,8,15,248,20,10
"4244",1495,33,214,4,14,248,20,10
"4245",2890,33,1000,24,14,248,20,5
"4246",2189,33,212,8,15,248,20,9
"4247",2494,33,720,16,14,248,20,5
"4248",2895,100,528,16,14,248,20,7
"4249",2644,33,720,16,14,248,20,5
"4250",1445,50,214,4,14,248,20,10
"4251",2094,33,528,8,14,248,20,10
"4252",1488,66,340,4,15,248,20,10
"4253",1649,66,212,4,15,248,20,4
"4254",2345,100,528,8,14,248,20,4
"4255",3443,100,1000,24,14,248,20,7
"4256",2145,66,730,8,15,248,20,4
"4257",2299,66,340,4,14,248,20,4
"4258",1995,33,528,8,14,248,20,10
"4259",1379,50,340,4,14,248,20,10
"4260",2988,33,270,4,17,248,20,2
"4261",3093,33,1000,24,14,248,20,5
"4262",1798,50,340,4,17,248,20,2
"4263",1590,33,214,4,14,248,20,10
"4264",2015,66,540,8,15,248,20,4
"4265",1645,50,340,8,14,248,20,10
"4266",1299,50,340,4,14,248,20,10
"4267",1418,33,250,2,17,248,20,2
"4268",3390,100,1000,24,14,248,20,7
"4269",3108,33,270,4,17,248,20,2
"4270",2240,33,1000,8,14,248,20,5
"4271",2190,66,528,8,15,248,20,4
"4272",2643,66,720,16,14,248,20,7
"4273",1149,33,250,2,14,248,20,10
"4274",1965,66,540,8,14,248,20,4
"4275",1698,50,340,4,14,248,20,10
"4276",1840,66,214,4,14,248,20,4
"4277",1999,66,528,8,15,248,20,4
"4278",1548,33,340,4,14,248,20,10
"4279",2304,33,720,16,14,248,20,5
"4280",3193,66,1000,24,14,248,20,1
"4281",2495,66,720,16,14,248,20,5
"4282",2299,66,540,8,15,248,20,4
"4283",3984,66,364,8,17,248,20,2
"4284",1599,66,340,4,14,248,20,10
"4285",2699,66,527,16,15,248,20,7
"4286",2985,66,364,8,14,248,20,4
"4287",1595,33,340,8,14,248,20,10
"4288",1728,33,212,4,14,248,20,9
"4289",1995,66,340,4,14,248,20,4
"4290",2298,33,528,8,17,248,20,2
"4291",1974,33,200,4,14,248,20,9
"4292",3564,66,364,8,15,248,20,7
"4293",2915,66,1080,16,15,248,20,1
"4294",999,33,250,2,14,248,20,10
"4295",2098,50,340,4,17,248,20,2
"4296",1925,66,425,8,15,248,20,4
"4297",1799,66,340,4,15,248,20,4
"4298",3104,66,1000,24,14,248,20,1
"4299",2045,66,730,8,15,248,20,4
"4300",1918,33,340,4,17,248,20,2
"4301",1989,33,270,4,14,248,20,9
"4302",2143,33,528,8,14,248,20,10
"4303",2095,66,528,8,14,248,20,4
"4304",2099,66,420,8,14,248,20,4
"4305",1499,33,340,4,14,248,20,10
"4306",1999,66,420,8,14,248,20,4
"4307",2095,66,528,8,14,248,20,4
"4308",2170,66,340,4,14,248,20,4
"4309",2265,66,730,8,15,248,20,4
"4310",3045,66,1000,24,14,248,20,1
"4311",2128,66,425,8,14,248,20,4
"4312",2090,100,214,4,14,248,20,4
"4313",1199,33,340,4,14,248,20,10
"4314",2318,66,428,8,17,248,20,2
"4315",1399,66,340,4,14,248,20,10
"4316",2340,33,720,16,15,248,20,5
"4317",3208,66,270,4,15,248,20,4
"4318",1695,66,340,8,14,248,20,4
"4319",2628,33,270,4,15,248,20,9
"4320",1088,33,250,2,15,248,20,10
"4321",2190,66,528,8,14,248,20,4
"4322",3140,66,1000,24,14,248,20,1
"4323",1149,33,340,4,14,248,20,10
"4324",2744,66,720,16,14,248,20,7
"4325",2490,33,720,16,15,248,20,5
"4326",2165,66,730,8,15,248,20,4
"4327",1998,66,340,8,15,248,20,4
"4328",1195,33,528,8,14,248,20,10
"4329",2745,100,720,16,14,248,20,7
"4330",1499,33,340,4,14,248,20,10
"4331",3040,33,1000,24,15,248,20,5
"4332",2090,33,528,8,15,248,20,10
"4333",1299,33,340,4,14,248,20,10
"4334",1299,33,210,4,14,248,20,10
"4335",1399,33,210,4,14,248,20,10
"4336",1559,33,212,4,15,248,20,10
"4337",2945,33,1000,24,14,248,20,5
"4338",1469,33,212,4,14,248,20,10
"4339",1725,33,340,4,14,248,20,10
"4340",1568,33,250,2,17,248,20,2
"4341",2795,33,1000,24,14,248,20,5
"4342",1395,33,214,4,14,248,20,10
"4343",1588,33,340,4,15,248,20,10
"4344",1740,33,214,4,15,248,20,9
"4345",2568,33,270,4,15,248,20,9
